02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02
02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,02,01,01,02,02,02,02,02,02,02,02,02,02,02,01,01,02,02,02,01,02,02
02,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
02,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
02,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
02,02,02,02,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
02,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
02,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
02,02,02,02,02,02,01,02,02,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,02,02,02,02,02,02,02,02,02,02,02,01,01,02,02,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,02,02,02,02,02,02,02,02,01,01,02,02,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,02
00,00,00,00,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,02,00,00,00,00,00,02,01,01,01,01,01,01,01,01,01,02
00,00,00,00,00,00,00,00,00,02,02,02,02,02,02,02,02,02,02,02,02,02,01,01,02,02,00,00,00,00,00,02,02,02,01,01,02,02,02,02,02,02
